Date	Serial	Power	Repetition rate	Wavelength	PER	Threshold
2022-08-10 14:16:55.813	K0075691	6.53	77.95948961	1065.7	26.64	117.9
2022-08-11 09:01:48.197	K0075885	2.93	77.9713146	1065.68	25.94	69.4
2022-08-11 10:29:36.330	K0076053	3.08	78.00289671	1065.96	30.78	71.1
2022-08-11 13:50:21.857	K0069545	3.22	78.01740309	1065.93	27.83	75.9
2022-08-12 08:38:14.810	K0076303	2.96	77.83350234	1065.65	27.59	75.4
2022-08-15 09:41:11.340	K0076315	2.5378	77.99728541	1065.92	21.17	72.8
2022-08-18 10:24:23.073	K0076539	2.69	77.96888121	1065.73	25.19	67.8
2022-08-18 10:36:11.897	K0076529	3.11	78.00381734	1065.95	22.2	67
2022-08-19 10:37:21.203	K0076538	3.32	77.94514655	1065.67	21.5	70.3
2022-08-23 09:52:02.553	K0076602	0.00178	77.91135758	1065.91	20.99	69.9
2022-08-23 13:35:24.500	K0076498	2.93	78.07224058	1065.94	26.4	70.9
2022-08-25 09:27:31.417	K0076540	3.03	78.08410498	1065.98	26.41	71.5
2022-08-29 12:02:48.417	K0077388	2.92	78.0200977	1065.64	27.2	65.8
2022-08-29 13:29:49.570	K0076457	3.06	78.00231218	1066.19	22.08	72.7
2022-09-19 12:40:56.827	K0079388	2.68	77.99454938	1065.94	22.2	68.2
2022-09-22 11:54:15.647	K0077386	2.76	77.931924	1066.02	26.21	68.8
2022-09-22 12:09:20.000	K0076532	2.64	77.96447692	1065.97	24.49	68.8
2022-09-26 09:03:35.530	K0077701	2.948	77.99209523	1066.5	30.41	68
2022-09-29 09:42:37.483	K0077387	0.00078	77.90054962	1065.77	22.2	71.6
2022-09-29 10:50:23.697	K0077822	3.17	78.0583426	1065.9	21.61	71
2022-10-04 12:01:58.540	K0077191	2.74	78.05661913	1065.88	16.94	73.4
2022-10-04 12:18:16.937	K0077385	3.07	77.97882382	1065.98	28.21	76.3
2022-10-04 13:47:42.767	K0080906	2.92	77.97842911	1066.08	21.53	70.9
2022-10-06 12:47:26.070	K0080930	3.1	78.1202061	1066.01	22.99	81.6
2022-10-07 10:33:26.707	K0081003	3.03	77.96125316	1065.85	27.23	74.7
2022-10-07 13:20:58.570	K0080965	2.712	78.10567265	1065.8	30.16	68.3
2022-10-07 13:56:36.570	K0080937	3.07	78.02699715	1065.88	29.12	65.9
2022-10-10 07:33:27.590	K0080894	2.67	78.03066517	1065.98	21.04	79.1
2022-10-10 13:36:14.957	K0081363	3	78.04852658	1065.91	24.13	74.5
2022-10-11 10:09:39.567	K0081141	2.63	77.96294415	1065.87	22.39	72.1
2022-10-11 12:51:22.617	K0081433	2.636	78.04644303	1065.89	24.47	73.4
2022-10-11 14:48:49.713	K0081120	2.86	78.34388798	1066.15	25.32	76.3
2022-10-12 07:43:21.717	K0081403	2.92	78.05359513	1065.77	24.38	75.4
2022-10-13 10:41:23.833	K0081675	2.86	78.04492776	1065.85	24.57	69.4
2022-10-13 15:12:00.937	K0081728	2.79	78.02674931	1065.99	19.6	66.5
2022-10-17 09:43:13.383	K0081795	2.86	78.00666345	1065.94	26.2	75.1
2022-10-21 08:17:39.110	K0082202	2.74	78.02750093	1065.81	21.58	73.9
2022-10-21 10:46:11.573	K0082159	2.85	77.96979232	1065.95	28.59	76
2022-10-26 13:19:55.373	K0082657	2.82	77.99095974	1065.91	0	70.1
2022-10-26 13:38:03.243	K0082658	2.87	77.67769519	1065.82	22.87	75.5
2022-10-27 07:10:58.733	K0082735	2.79	77.94181857	1066.02	18.36	73.6
2022-10-27 08:12:59.620	K0082761	2.96	78.01771924	1065.88	19.85	78.2
2022-10-27 08:58:48.663	K0082656	0.00082	78.00007671	1065.88	17.28	68.9
2022-11-01 06:35:37.070	K0082886	2.9	78.3816165	1065.88	27.05	74.7
2022-11-01 07:03:29.623	K0082978	2.81	78.07098191	1065.85	26.41	80.5
2022-11-02 10:01:53.940	K0083551	2.82	78.0680998	1066.06	22.13	74.5
2022-11-02 10:49:45.287	K0083481	2.97	77.94276884	1065.83	21.1	78.1
2022-11-02 12:19:34.847	K0083622	2.79	77.95720382	1065.89	30	68.6
2022-11-02 13:14:06.483	K0083553	2.87	78.06348495	1066.52	0	75.7
2022-11-04 06:25:16.573	K0083570	0.00214	77.91691996	1065.88	20.63	73.5
2022-11-04 07:16:26.433	K0082935	2.692	78.03285466	1065.93	16.89	69.8
2022-11-04 09:08:23.567	K0083019	2.64	77.95637844	1065.73	29.03	72.4
2022-11-07 10:08:30.900	K0083811	2.762	77.97070585	1066.04	25.54	68.1
2022-11-07 12:27:59.253	K0084062	3.1	78.02028196	1066.02	22.84	67.3
2022-11-07 13:33:45.400	K0083097	2.96	77.95892156	1065.94	23.26	80
2022-11-08 08:20:34.690	K0084014	2.82	78.05169854	1065.83	25.98	73
2022-11-08 12:02:40.333	K0084177	2.76	78.00781805	1065.78	20.17	68.7
2022-11-08 12:40:06.827	K0083862	2.85	78.10357666	1065.67	26.1	75.4
2022-11-08 16:21:34.580	K0083821	2.73	78.03364114	1065.76	26.93	69
2022-11-09 12:50:39.657	K0084307	2.74	78.02506741	1065.76	31.83	70.4
2022-11-10 07:24:32.280	K0084421	2.79	78.06778056	1065.83	22.64	72.2
2022-11-10 08:44:58.770	K0084320	3.14	78.01900726	1065.74	25.86	73.9
2022-11-10 09:49:09.780	K0084434	3.03	78.25971664	1065.72	26.41	71.6
2022-11-10 10:36:14.180	K0084438	2.87	78.01647264	1065.73	27.33	71.1
2022-11-10 12:15:41.280	K0084258	2.64	77.88668863	1065.67	29.13	72.5
2022-11-11 07:33:31.140	K0084528	2.67	78.00390405	1065.81	26.6	66.6
2022-11-11 08:25:46.420	K0084630	2.99	77.9923653	1065.65	27.67	74.2
2022-11-11 09:32:42.300	K0082918	3.01	77.97125683	1065.69	18.01	72.7
2022-11-11 09:49:15.853	K0084519	2.83	78.08163056	1065.82	23.99	74.3
2022-11-11 10:56:37.410	K0084220	2.8	78.09016088	1065.71	22.24	77.9
2022-11-11 13:20:40.297	K0082212	3.09	78.02323658	1065.7	26.68	71.6
2022-11-11 14:10:41.423	K0082927	2.72	78.07268558	1065.64	27.17	71
2022-11-15 07:44:53.563	K0084798	2.91	78.04203139	1065.64	29.94	73.6
2022-11-15 09:03:09.600	K0084782	2.82	78.05622122	1065.78	23.86	65.8
2022-11-15 11:59:07.563	K0084727	3.08	78.03942552	1065.78	22.6	69.5
2022-11-15 12:10:27.273	K0084712	2.87	78.01136832	1065.65	27.04	69.5
2022-11-17 08:27:21.120	K0084934	2.93	77.91781806	1065.61	22.14	64.4
2022-11-18 12:10:21.930	K0085242	2.99	78.03414993	1065.64	26.42	65.6
2022-11-21 07:49:15.413	K0085184	1.4714	78.00952035	1065.66	28.38	75.5
2022-11-21 15:35:24.627	K0085457	3.02	78.00107976	1065.63	25.43	73.5
2022-11-22 12:24:17.933	K0085605	2.88	78.00725717	1065.63	29.3	71.7
2022-11-23 14:54:03.587	K0085646	3.23	78.01790913	1065.58	25.76	67.7
2022-11-24 08:38:38.547	K0085649	3.02	78.07752188	1065.66	29.08	65.3
2022-11-25 08:56:32.317	K0085821	3.05	78.00447596	1065.62	30.4	75.2
2022-11-25 10:05:39.793	K0085951	2.66	78.01646481	1065.66	29.65	70
2022-11-25 11:55:12.427	K0085534	3.02	78.05496361	1065.69	28.56	74.1
2022-11-25 12:30:37.713	K0085978	3.11	78.06081108	1065.77	31.29	72.3
2022-11-25 14:18:00.947	K0085926	3.1	78.08100101	1065.8	27.03	69.4
2022-11-28 11:48:47.040	K0085741	3.074	77.91396652	1065.68	18.36	72.5
2022-11-28 12:19:28.910	K0085944	3.08	77.94758975	1065.78	23.65	72.9
2022-11-28 13:20:01.400	K0085997	2.61	77.97684824	1065.78	20.69	68.7
2022-11-29 12:08:08.593	K0086009	2.92	77.91535295	1065.78	22.44	74.5
2022-11-29 13:20:09.050	K0086181	2.91	77.99939312	1065.79	28.41	68.1
2022-11-30 13:05:04.587	K0086206	3.01	78.07246391	1065.73	0	75.7
2022-12-06 07:27:33.557	K0086343	2.76	77.98885757	1065.82	29.24	70.7
2022-12-06 08:16:27.677	K0086364	2.75	78.0405898	1065.74	34.46	72.2
2022-12-06 08:31:32.873	K0086367	3.11	77.91606725	1065.78	24.08	73.7
2022-12-06 09:43:13.750	K0086365	2.91	77.97391286	1065.77	25.92	70.6
2022-12-06 10:40:23.687	K0086415	3.05	77.96429901	1065.66	20.68	72.1
2022-12-07 08:47:28.887	K0087028	3.33	78.01372871	1065.73	20.25	71.4
2022-12-07 12:07:28.967	K0086982	2.58	77.97339621	1065.63	26.52	72.5
2022-12-09 08:45:34.113	K0087439	3.01	77.96056241	1065.81	27.92	64.6
2022-12-09 09:33:22.273	K0087461	3.04	77.98777124	1065.6	27.47	71.4
2022-12-09 12:44:11.873	K0087426	3.04	78.0347094	1065.74	30.89	63.2
2022-12-09 13:15:50.770	K0087282	2.58	78.07314478	1065.66	25.32	63.5
2022-12-12 09:39:14.087	K0087552	0.00102	77.69968274	1065.69	21.58	70.4
2022-12-12 10:32:21.103	K0087516	3.32	77.97741937	1065.68	28.92	69.4
2022-12-12 11:59:18.253	K0087517	3.05	77.97551163	1065.69	28	65.9
2022-12-12 14:02:07.570	K0087572	2.94	77.95374196	1065.73	24.76	65.4
2022-12-13 06:51:59.480	K0087587	2.66	78.0063263	1065.6	33.19	73.8
2022-12-13 07:47:02.053	K0087518	2.99	77.94704174	1065.68	22.64	65.8
2022-12-13 09:00:23.480	K0087657	2.67	78.09087407	1065.62	26.62	72.4
2022-12-13 12:29:40.677	K0087683	3.002	78.03433045	1065.67	26.84	64.6
2022-12-13 13:45:15.870	K0087673	2.89	78.00778056	1065.69	21.54	72.3
2022-12-14 08:56:48.833	K0087690	3.018	78.02495223	1065.72	25.71	81.3
2022-12-14 09:07:55.823	K0087783	3.07	77.98872785	1065.66	25.9	73.3
2022-12-14 09:49:53.643	K0087795	2.92	78.10122672	1065.69	26.62	72.6
2022-12-14 10:26:53.587	K0087815	2.91	78.01211886	1065.92	0	77.2
2022-12-14 10:49:32.073	K0087784	2.91	78.04220907	1065.72	26.06	71.6
2022-12-14 12:42:47.577	K0087807	2.86	78.06180788	1065.69	29.94	69.7
2022-12-14 13:12:26.487	K0087808	2.686	78.03375343	1065.68	23.33	70
2022-12-14 13:23:07.540	K0087817	2.6	77.97273589	1065.63	34.2	67.3
2022-12-14 13:37:10.220	K0087806	2.91	78.02389911	1065.6	21.26	73.5
2022-12-14 13:47:40.547	K0087825	2.854	78.06536723	1065.59	27.8	71
2022-12-14 14:27:19.137	K0087841	2.62	78.18435478	1065.63	29.08	73.8
2022-12-15 07:22:58.283	K0087861	2.95	78.08421467	1065.6	30.24	64.9
2022-12-15 09:41:28.943	K0087840	3.02	78.21879212	1065.62	26.68	76.9
2022-12-15 09:53:43.647	K0087790	2.71	78.15086453	1065.62	28.05	66
2022-12-15 10:09:01.603	K0087899	2.9	78.12529697	1065.62	32.95	77.8
2022-12-15 10:23:14.260	K0087860	3	78.06092798	1065.68	32.34	74.1
2022-12-15 11:46:11.670	K0087900	2.82	78.03503601	1065.58	25.95	65.2
2022-12-15 12:17:21.830	K0087903	2.78	77.97418809	1065.58	24.32	67.4
2022-12-15 12:42:50.270	K0087911	2.55	78.11736168	1065.64	32.43	67.6
2022-12-16 09:36:16.377	K0087923	2.86	78.01187137	1065.63	33.82	77.9
2022-12-20 12:34:51.633	K0088347	2.92	78.07764706	1065.65	25.09	72.3
2022-12-20 13:37:19.167	K0088344	2.84	78.02529992	1065.69	33.95	66.9
2022-12-21 10:30:54.417	K0088393	2.81	77.97395034	1065.68	33.27	84.7
2022-12-21 10:48:16.587	K0088447	2.822	78.01309454	1065.62	16.47254197	88.1
2022-12-21 12:40:21.277	K0088398	-0.00308	77.97620298	1065.52	16.23213757	75.9
2022-12-22 07:31:41.733	K0088500	1.435	77.98705837	1065.55	27.93378801	74.6
2022-12-22 09:04:49.347	K0088515	2.1168	77.96452731	1065.67	22.55378714	71.6
2022-12-22 12:06:57.853	K0088518	2.67	78.18529599	1065.69	21.3323161	70.5
2022-12-22 13:09:00.637	K0088545	-0.00116	78.08151582	1065.85	18.34743029	71.1
2022-12-22 13:49:28.937	K0088546	2.74	78.03357595	1065.45	27.36742311	70
2022-12-23 06:40:40.827	K0088573	2.67	78.15557234	1065.81	32.95339081	70.9
2022-12-23 06:57:38.530	K0088588	2.465	78.13007092	1065.61	22.57583478	69.2
2022-12-23 07:11:02.070	K0088550	2.51	78.08349775	1065.44	21.73016754	71.8
2023-01-03 07:41:11.237	K0088864	2.85	78.13342529	1065.69	40.85564924	78.3
2023-01-06 07:20:30.543	K0088972	2.74	78.04938016	1065.85	11.40806444	64.3
2023-01-06 07:40:03.180	K0088983	2.549	77.96334182	1065.67	23.86095505	67.3
2023-01-06 08:13:52.357	K0088971	2.91	78.07506899	1065.52	32.32716916	64.1
2023-01-09 06:34:49.330	K0089142	2.74	77.92409427	1065.5	34.23551279	68.5
2023-01-09 09:40:25.470	K0089294	3.06	78.047325	1065.71	20.44227075	70.8
2023-01-09 10:28:48.740	K0089302	2.94	78.01037816	1065.64	27.47880013	70.9
2023-01-10 12:02:11.370	K0089386	2.7	78.06726464	1065.65	29.94165894	75.3
2023-01-11 06:56:39.337	K0089390	2.85	78.17372747	1065.63	23.57113427	77.4
2023-01-11 08:14:53.343	K0089566	2.93	78.13757141	1065.68	21.7901346	66.2
2023-01-11 09:16:01.337	K0089567	2.57	78.08909678	1065.63	16.2258014	65
2023-01-11 09:52:39.897	K0089746	2.94	9.91E+31	1065.52	21.8169709	70
2023-01-12 10:19:50.700	K0089809	-2.00E-05	78.10495423	1065.53	26.54353045	72.8
2023-01-12 11:56:17.920	K0089789	3.02	77.57643674	1065.48	26.36482126	77.3
2023-01-12 12:48:10.853	K0089808	2.86	78.02806646	1065.52	29.54346861	77.1
2023-01-13 09:42:07.577	K0089923	2.83	77.97202192	1065.56	31.01848683	68.9
2023-01-13 10:00:29.520	K0089859	2.71	78.02765286	1065.52	34.22474092	64.8
2023-01-13 13:16:40.523	K0089930	3.02	77.95171561	1065.53	29.83945454	63.3
2023-01-18 09:35:59.970	K0090442	3.52	77.92951302	1065.55	30.61279574	68.9
2023-01-18 10:21:38.370	K0090408	2.79	78.08053612	1065.52	34.1635976	66.3
2023-01-18 12:32:50.360	K0090446	3.39	78.00165634	1065.54	24.42435756	71.5
2023-01-18 13:36:48.020	K0090445	3.03	78.28214929	1065.53	32.2887349	67.6
2023-01-19 09:44:29.803	K0090561	3	77.96970706	1065.46	30.02437375	68.7
2023-01-19 10:48:39.920	K0090555	2.95	78.039492	1065.54	22.28024974	63.7
2023-01-20 10:44:35.837	K0090601	1.397	78.06171983	1065.47	21.15135525	65.3
2023-01-20 10:54:19.013	K0090578	3.21	78.01951245	1065.54	27.02896323	71.9
2023-01-20 11:31:55.383	K0090712	2.73	77.94980005	1065.51	30.01468187	70.5
2023-01-20 12:34:56.043	K0090716	2.73	78.24235135	1065.44	19.82645678	71.3
2023-01-23 13:21:58.960	K0091042	2.82	77.98123852	1065.7	30.91442936	72
2023-01-24 11:59:23.243	K0091160	2.75	78.03893194	1065.51	21.34430147	68.1
2023-01-24 13:27:51.120	K0091211	2.92	77.90541182	1065.47	26.57293631	70.7
2023-01-24 13:57:55.310	K0091201	2.91	78.05710715	1065.58	19.33327713	69.9
2023-01-25 07:34:41.960	K0091207	0.00212	77.99613159	1065.61	23.78568386	68
2023-01-25 08:27:22.813	K0091216	2.83	78.07410302	1065.62	24.85744732	65.2
2023-01-25 09:01:07.363	K0091228	2.88	78.02560484	1065.74	21.63087318	64.6
2023-01-26 08:15:33.693	K0091301	3.02	78.0447791	1065.84	26.08827934	69.8
2023-01-26 08:40:54.967	K0091292	3.01	78.02232908	1065.63	20.44607215	69.5
2023-01-26 09:05:18.987	K0091371	3	77.99449459	1065.72	13.93966801	63.6
2023-01-26 10:52:48.353	K0091411	3.13	78.112931	1065.67	29.60636887	66.5
2023-01-26 12:11:01.900	K0091388	3.32	78.03912451	1065.67	24.23778649	70.3
2023-01-26 13:18:31.793	K0091390	2.79	78.03103757	1065.69	30.52281069	65.9
2023-01-26 13:35:43.000	K0091389	3.29	78.17081519	1065.62	19.31963021	65.6
2023-01-26 14:15:02.160	K0091427	3.07	78.00409485	1065.55	32.72076919	69.6
2023-01-27 10:13:06.467	K0091464	2.94	78.03225424	1065.63	26.83369748	67.1
2023-01-27 11:58:19.433	K0091465	2.3304	77.99456195	1065.63	27.0130644	69.7
2023-01-30 11:52:37.367	K0091694	2.56	78.3485325	1065.73	25.36203196	80.6
2023-01-30 13:09:06.290	K0091702	2.68	78.00308728	1065.7	28.82161532	74
2023-01-30 13:26:48.697	K0091733	2.1636	78.02828776	1065.48	30.14612071	69.7
2023-01-31 13:07:58.223	K0091892	3.05	78.03327602	1065.71	25.55323362	65.5
2023-02-02 06:56:53.313	K0092000	2.89	78.11479164	1065.64	25.11374314	69.3
2023-02-02 07:15:53.177	K0091980	2.64	78.06322995	1065.69	33.93913282	73.8
2023-02-02 09:22:34.363	K0092014	2.94	77.99525931	1065.78	28.911993	75
2023-02-06 06:50:27.440	K0092162	2.57	77.98510046	1065.8	29.36031686	74.7
2023-02-06 12:31:44.180	K0092397	1.557	78.05316767	1065.68	31.65606786	69.6
2023-02-06 13:37:51.053	K0092399	-2.00E-05	77.96786764	1065.52	28.90817816	71.7
2023-02-07 13:45:37.197	K0092531	2.73	78.02960874	1065.59	25.91712416	73.5
2023-02-08 08:42:32.293	K0092546	2.62	78.02649408	1065.64	29.84261943	70.1
2023-02-10 09:21:22.010	K0092811	2.3114	78.01160365	1065.66	32.72916746	62
2023-02-10 10:22:07.637	K0092812	2.507	77.99914097	1065.62	21.93409842	75.8
2023-02-10 10:45:24.627	K0092823	2.366	78.04957749	1065.58	22.9294479	72
2023-02-10 12:36:33.097	K0092754	2.1252	77.80389843	1065.63	32.78083785	70.5
2023-02-13 10:43:22.967	K0092945	2.467	78.03972443	1065.58	20.41203792	72.3
2023-02-13 12:16:00.820	K0092951	2.7	78.03804792	1065.55	20.22830037	79
2023-02-13 12:29:35.930	K0092919	2.74	78.015164	1065.63	28.74701247	107.1
2023-02-13 13:06:30.440	K0092970	2.92	78.08413387	1065.62	28.63050264	77.7
2023-02-13 13:23:32.280	K0092954	2.68	77.91716849	1065.64	25.48885853	69.8
2023-02-13 14:29:53.327	K0092972	2.73	77.80656649	1065.78	20.30858182	63.8
2023-02-13 14:44:28.377	K0092982	2.57	78.047113	1065.74	25.41082624	66.6
2023-02-13 15:06:41.740	K0092989	2.86	78.03696282	1065.66	26.2519674	70.5
2023-02-15 10:44:15.157	K0093144	2.798	77.99312749	1065.69	22.03615494	74.9
2023-02-15 13:53:49.073	K0093107	2.9	78.05603983	1065.73	21.73333394	66.2
2023-02-16 07:07:19.673	K0093154	2.448	77.9973749	1065.67	31.29040661	70.7
2023-02-16 07:28:48.337	K0093174	2.4636	77.99922194	1065.57	31.64377841	76.8
2023-02-16 08:19:10.947	K0093175	2.65	78.00977464	1065.59	31.37230882	71.7
2023-02-16 08:34:44.227	K0093241	2.68	77.97408509	1065.78	26.05732589	87.8
2023-02-16 09:32:51.343	K0093251	2.612	78.00633819	1065.78	26.12347129	74.7
2023-02-16 09:43:31.637	K0093178	2.78	78.03315191	1065.65	25.13070189	71.3
2023-02-16 13:33:16.200	K0093264	2.8	77.91934115	1065.74	24.84192295	70.4
2023-02-17 06:38:07.970	K0093239	2.4038	77.89727779	1065.71	17.56933226	71.1
2023-02-17 09:20:03.973	K0093293	2.517	77.99355849	1065.71	31.21167223	71.4
2023-02-17 10:06:12.387	K0093309	2.846	78.00941805	1065.72	22.86514788	66.8
2023-02-17 12:05:24.797	K0093310	2.423	77.95910528	1065.74	29.92777191	77.7
2023-02-17 12:34:48.540	K0093296	2.469	78.0618707	1065.71	31.60199615	69.4
2023-02-20 07:26:23.633	K0093334	2.714	78.13307505	1065.71	23.33687576	71.8
2023-02-20 08:36:37.590	K0093373	2.91	78.03854073	1065.74	20.554604	76.9
2023-02-21 08:52:40.567	K0093661	2.88	78.1763084	1065.76	30.29647796	72.1
2023-02-21 09:10:35.547	K0093584	2.61	77.97112671	1065.83	27.12967707	76.6
2023-02-21 09:35:46.253	K0093615	2.75	78.02115443	1065.74	24.54751474	72.3
2023-02-21 12:10:24.370	K0093668	2.4198	77.98626971	1065.82	32.83353104	71.8
2023-02-22 07:12:38.457	K0093760	2.75	78.00642402	1065.76	31.06528308	71
2023-02-22 08:36:10.197	K0093762	2.58	78.17872022	1065.65	19.15007104	67.9
2023-02-22 09:26:45.120	K0093749	2.95	78.01728176	1065.68	20.71325737	67.3
2023-02-22 11:44:41.870	K0093721	2.55	78.03172368	1065.69	16.04719568	66.4
2023-02-22 13:37:17.017	K0093839	1.6624	78.00875857	1065.73	15.72389179	81.9
2023-02-27 08:15:08.670	K0093973	2.92	78.01249552	1065.58	13.81571796	69
2023-02-27 15:07:36.663	K0094211	2.71	78.06579787	1065.68	19.17350925	67.6
2023-02-27 15:17:37.650	K0094180	2.81	78.0500031	1065.69	32.38861639	72
2023-02-27 15:44:15.987	K0094172	2.67	78.08807117	1065.74	27.590859	66.5
2023-02-28 06:47:39.150	K0094111	2.96	78.04361054	1065.67	29.72174145	75
2023-02-28 06:58:11.647	K0094166	2.84	78.06216633	1065.7	31.57122565	72.5
2023-02-28 07:09:21.020	K0094103	2.96	78.0107902	1065.69	23.64930357	67.6
2023-03-01 15:59:07.993	K0094551	2.62	78.05440465	1065.69	29.89679387	68.5
2023-03-01 16:10:58.777	K0094373	3.05	77.97870819	1065.67	24.15906444	71.2
2023-03-02 08:15:19.857	K0094544	2.88	78.01981715	1065.68	34.60893459	67.6
2023-03-02 09:33:56.403	K0094615	2.8	78.01408252	1065.66	21.76849112	69.3
2023-03-02 10:11:50.657	K0094607	2.87	77.99477342	1065.67	15.88652382	69
2023-03-02 10:23:32.620	K0094547	2.97	78.16439762	1065.74	17.44394956	73.9
2023-03-03 13:44:26.113	K0094794	2.92	78.04836307	1065.79	25.22172831	68.6
2023-03-03 14:53:45.583	K0094795	2.56	78.05698748	1065.73	20.33459155	66.9
2023-03-06 10:04:35.390	K0094902	2.82	78.12798722	1065.68	26.52811296	66.7
2023-03-06 10:19:24.773	K0094892	3.04	78.13508393	1065.73	36.42421911	64.3
2023-03-06 10:35:42.790	K0094872	2.9	78.18430187	1065.7	23.89312802	80.7
2023-03-06 10:48:47.967	K0094904	2.62	77.96065531	1065.73	33.08709066	62.5
2023-03-06 11:52:23.200	K0094929	2.87	78.04264136	1065.66	30.8829291	72.4
2023-03-06 12:04:47.893	K0094912	3.15	78.06438725	1065.69	15.68636248	71.7
2023-03-08 07:16:18.963	K0095099	2.66	78.05534357	1065.69	28.19669151	68.1
2023-03-08 08:31:41.870	K0095141	2.73	78.04506132	1065.66	22.97207789	70
2023-03-13 10:44:08.890	K0095637	2.55	78.07424033	1065.74	25.36461974	68.4
2023-03-13 12:24:31.297	K0095607	2.736	78.16064896	1065.69	22.76866049	68.1
2023-03-13 13:52:51.407	K0095689	2.74	78.03515899	1065.74	33.8665431	64.6
2023-03-14 07:43:43.613	K0095722	3.57	78.04998671	1065.73	21.76266651	70.6
2023-03-15 12:24:20.323	K0095952	2.8	78.11865132	1065.7	19.02936676	67.3
2023-03-15 12:38:20.060	K0095929	2.78	78.0303545	1065.71	27.04015127	64.2
2023-03-15 13:28:06.127	K0095955	3.05	78.06100149	1065.69	28.96289824	76.8
2023-03-16 06:30:38.240	K0096029	2.493	78.00354344	1065.73	21.10400067	63.9
2023-03-16 08:14:11.650	K0096152	2.77	78.00689389	1065.72	22.23605568	66.1
2023-03-16 08:30:17.500	K0096163	2.82	77.95311164	1065.69	20.10911927	69.5
2023-03-17 07:22:56.020	K0096148	3.03	78.09960144	1065.81	25.1850661	70.9
2023-03-17 09:01:55.703	K0096217	2.583	77.9869747	1065.75	20.50865168	64.5
2023-03-17 09:54:27.847	K0096302	2.69	78.06001346	1065.61	34.25797485	64.4
2023-03-17 10:44:55.247	K0096294	2.508	78.10038141	1065.61	20.67317809	67.9
2023-03-17 11:50:46.250	K0096321	2.77	78.0342609	1065.82	26.22420972	68.9
2023-03-17 12:11:43.360	K0096309	2.71	78.00076069	1065.74	28.02794852	65.2
2023-03-17 12:59:34.623	K0096323	2.91	78.00183697	1065.71	18.97138644	70.2
2023-03-20 06:13:59.970	K0096361	2.8	78.02388785	1065.85	30.40015408	68
2023-03-20 07:47:27.893	K0096353	2.76	78.07765705	1065.78	32.98405481	67.8
2023-03-20 10:21:01.900	K0096411	2.73	78.06958242	1065.82	15.3172945	72.7
2023-03-20 11:53:58.140	K0096354	2.83	78.03342089	1065.62	23.09684745	74.5
2023-03-20 12:14:09.293	K0096420	2.63	77.99728472	1065.74	30.42560579	73.5
2023-03-21 07:02:12.037	K0096464	2.82	78.1182153	1065.69	32.79823946	68.2
2023-03-22 13:22:09.433	K0096689	2.437	78.00307308	1065.74	21.64366636	65.1
2023-03-28 07:28:41.407	K0097232	3.06	78.0235097	1065.65	25.00911974	66.8
2023-03-28 08:11:13.983	K0097218	2.9	78.03344227	1065.84	25.73238881	69
2023-03-28 08:42:26.223	K0097188	2.94	78.08180353	1065.68	23.10771226	72.7
2023-03-28 10:17:25.663	K0097381	2.81	78.04962902	1065.69	26.84356607	67.2
2023-03-29 06:20:10.233	K0097295	3.028	78.02822768	1065.63	21.37597553	73.3
2023-03-30 13:15:14.630	K0097632	3.02	78.02172262	1065.78	26.67754722	69.8
2023-03-30 13:42:03.060	K0097509	2.72	78.12529768	1065.66	22.74198545	68.5
2023-03-31 12:16:26.463	K0097762	3.11	78.10278007	1065.68	27.24188971	67.9
2023-03-31 12:37:35.387	K0097642	3.11	78.08559681	1065.25	10.8054388	65.5
2023-03-31 13:17:12.207	K0097764	2.7	78.02959174	1065.7	25.43018992	73.5
2023-03-31 13:26:50.857	K0097688	3.02	77.9483231	1065.66	19.74093355	63.7
2023-04-03 07:05:59.517	K0097796	2.71	78.03143133	1065.69	15.94937479	72.5
2023-04-03 07:24:14.860	K0097766	0	77.8410066	1065.6	22.1538714	69.4
2023-04-03 07:56:31.277	K0097775	2.518	78.02209921	1065.6	23.69425801	69.7
2023-04-11 10:26:15.073	K0098164	2.654	78.00648039	1065.6	26.67076241	82.7
2023-04-11 12:07:41.353	K0098163	2.79	78.12540667	1065.82	36.17281122	68.9
2023-04-11 13:31:30.900	K0098162	2.6792	78.14915689	1065.83	24.94433283	66.5
2023-04-12 09:26:04.183	K0098295	2.658	78.06435451	1065.68	24.89749886	67.8
2023-04-17 13:49:43.047	K0098751	3.298	78.00779886	1065.66	20.92504996	77
2023-04-18 07:07:19.613	K0098717	2.79	78.01777545	1065.58	33.40571497	65
2023-04-18 07:36:11.460	K0098544	2.78	78.13297294	1065.79	22.65675936	70.8
2023-04-18 08:09:58.420	K0098720	-6.00E-05	78.01984901	1065.6	26.0888348	69
2023-04-18 09:17:51.987	K0098813	-0.00036	78.14364911	1065.72	29.58549803	66.6
2023-04-18 10:55:51.050	K0098852	2.495	78.02728906	1065.74	19.32249385	74.7
2023-04-18 11:58:45.017	K0098816	2.64	77.95856909	1065.83	19.87625368	90.3
2023-04-19 06:38:40.443	K0098888	2.4608	77.98356151	1065.79	29.49559566	83.2
2023-04-19 07:25:30.217	K0098877	2.87	78.01427083	1065.91	26.64679514	90.4
2023-04-19 07:57:15.823	K0098894	2.622	78.05929372	1065.68	23.31936679	69.4
2023-04-19 08:59:42.213	K0098887	2.848	78.12477634	1065.67	27.89002586	85
